stub,total_fenestration_area_nm2,total_fenestration_area_um2,covered_area_nm2,covered_area_um2,porosity_fraction,porosity_percent
PR14_ME_06,925208.2415840003,0.9252082415840003,5892452.581136001,5.892452581136001,0.15701581452618668,15.701581452618669
FAS24_ME_15,560436.831268,0.5604368312679999,3571115.7276319996,3.571115727632,0.15693605976741185,15.693605976741184
PR5_ME_27,1172025.6360320002,1.1720256360320003,7468739.436544001,7.468739436544001,0.15692415647778038,15.692415647778038
FAS24_ME_07,974885.5147080001,0.9748855147080001,6214817.026778,6.214817026778,0.1568647170958496,15.686471709584959
FAS23_ME_14,916864.5878999999,0.9168645878999999,5859234.00225,5.85923400225,0.15648198852408274,15.648198852408274
PR10_ME_20,688761.400608,0.688761400608,4410516.111552,4.410516111552,0.1561634473580087,15.616344735800869
PR6_ME_02,784130.9328640001,0.784130932864,5027333.769344001,5.0273337693440014,0.15597351774125762,15.597351774125762
PR1_ME_20,654380.6088960001,0.654380608896,4201873.761312,4.201873761312,0.15573542806571017,15.573542806571016
PR9_ME_16,671257.463904,0.671257463904,4314905.48448,4.31490548448,0.1555671303388688,15.55671303388688
PR11_ME_06,647365.8265600001,0.6473658265600001,4164781.169664,4.164781169664,0.15543813712839738,15.543813712839738
FAS20_ME_23,1142696.3965120001,1.142696396512,7351958.546064001,7.351958546064001,0.15542748090218253,15.542748090218254
PR9_ME_08,146060.039808,0.146060039808,940069.8090720001,0.9400698090720001,0.15537148241382703,15.537148241382702
PR20_ME_27,841897.0791,0.8418970791,5419970.3016,5.4199703016,0.15533241553952207,15.533241553952207
PR10_ME_14,730339.860528,0.730339860528,4708294.563456,4.708294563456,0.15511770784194803,15.511770784194804
FAS23_ME_24,896444.256692,0.896444256692,5783164.347507,5.783164347507,0.15500929989624765,15.500929989624765
PR5_ME_44,872348.0637440002,0.8723480637440002,5631888.648384001,5.631888648384001,0.15489440899977833,15.489440899977833
FAS24_ME_16,902669.202396,0.902669202396,5837778.60523,5.83777860523,0.15462546003154504,15.462546003154504
PR10_ME_16,750276.3684960001,0.7502763684960001,4857263.112384,4.8572631123839995,0.1544648397948852,15.446483979488521
PR17_ME_07,704946.3452999999,0.7049463452999999,4567575.2094,4.5675752094,0.1543371073232097,15.433710732320971
PR10_ME_03,419671.425024,0.419671425024,2720077.3905120003,2.7200773905120004,0.15428657525990658,15.428657525990658
FAS19_ME_21,922632.6708000001,0.9226326708000001,5987951.58275,5.98795158275,0.1540815182036385,15.40815182036385
PR10_ME_15,977219.4028320002,0.9772194028320002,6350557.797072,6.350557797072,0.1538793022689375,15.38793022689375
PR5_ME_19,472448.6965760001,0.4724486965760001,3070971.4062080006,3.0709714062080007,0.1538434046051162,15.38434046051162
PR17_ME_27,695387.8430999999,0.6953878430999999,4542507.9693,4.5425079693,0.15308456205243798,15.308456205243798
PR13_ME_13,920260.5212320001,0.9202605212320001,6014959.511600001,6.014959511600001,0.15299529771684323,15.299529771684323
PR13_ME_19,830474.7918720001,0.8304747918720001,5433576.180912001,5.433576180912001,0.15284128982849904,15.284128982849904
FAS6_ME_new_33,752589.0791999999,0.7525890792,4931329.3209,4.9313293209,0.15261383497759332,15.261383497759331
PR10_ME_21,847473.455088,0.8474734550880001,5558055.164352001,5.558055164352001,0.15247661817455258,15.247661817455258
PR9_ME_15,748531.263024,0.748531263024,4910938.3261440005,4.9109383261440005,0.1524212305903129,15.24212305903129
PR20_ME_18,972815.8805999999,0.9728158805999999,6388728.5844,6.3887285844,0.1522706541291208,15.227065412912081
PR5_ME_10,280305.47449600004,0.280305474496,1848196.9105920002,1.8481969105920002,0.1516642912286953,15.166429122869529
PR9_ME_12,615440.5297920001,0.615440529792,4062552.6568320002,4.0625526568320005,0.15149108990797028,15.149108990797028
FAS6_ME_new_23,789502.3263,0.7895023263,5213305.135799999,5.2133051358,0.15143988424511204,15.143988424511203
FAS6_ME_new_22,998768.1671999999,0.9987681672,6602242.6485,6.6022426485,0.15127710694288335,15.127710694288336
PR17_ME_35,898335.8136,0.8983358136,5943441.2661,5.9434412661,0.15114742005172957,15.114742005172957
FAS6_ME_new_17,966579.938192,0.966579938192,6404157.250304,6.404157250304,0.15093007563893238,15.093007563893238
PR1_ME_04,765724.11552,0.76572411552,5074788.39552,5.07478839552,0.15088789045785195,15.088789045785195
FAS20_ME_09,636753.3562720001,0.6367533562720001,4233076.775664001,4.233076775664001,0.15042329492644718,15.042329492644718
PR1_ME_overview26,1097670.3334080002,1.0976703334080002,7311106.996512001,7.3111069965120015,0.15013736414084475,15.013736414084475
FAS23_ME_19,600808.2903,0.6008082903,4005402.5522249998,4.005402552225,0.1499994775721734,14.999947757217342
PR13_ME_18,895879.9498880001,0.8958799498880001,5972795.295632001,5.972795295632001,0.1499934127230463,14.999341272304632
PR6_ME_34,639361.544832,0.639361544832,4263315.793536001,4.263315793536001,0.14996814118283097,14.996814118283098
PR6_ME_40,479980.7657600001,0.4799807657600001,3205560.8391680005,3.2055608391680006,0.14973378757789496,14.973378757789495
PR5_ME_06,249697.01120000004,0.24969701120000004,1670239.7714560002,1.6702397714560002,0.14949770414240068,14.949770414240069
PR5_ME_11,258354.08889600006,0.25835408889600003,1732650.3046400002,1.7326503046400001,0.1491091931269301,14.91091931269301
PR10_ME_24,860216.5337920001,0.8602165337920001,5779393.9505280005,5.779393950528,0.14884199643691212,14.884199643691213
PR6_ME_35,783554.7089920001,0.7835547089920001,5276921.023616001,5.276921023616001,0.14848710175599153,14.848710175599154
FAS23_ME_23,701877.670425,0.701877670425,4728386.913075,4.728386913075,0.148439136502167,14.8439136502167
PR22_ME_19,653931.546224,0.6539315462240001,4412020.700032,4.412020700032,0.14821588353365095,14.821588353365096
FAS16_ME_18,554983.571648,0.554983571648,3746632.5814720006,3.7466325814720007,0.1481286354025018,14.812863540250179
PR6_ME_30,693746.1026560001,0.693746102656,4686730.582528001,4.686730582528001,0.14802346549261142,14.802346549261141
PR17_ME_14,770589.5634,0.7705895634,5206796.64,5.206796639999999,0.1479968619246862,14.79968619246862
PR20_ME_08,581216.8446,0.5812168446,3930654.8997,3.9306548997,0.14786768602971487,14.786768602971486
PR17_ME_39,825489.6786,0.8254896786,5593194.3258,5.5931943258,0.14758823500771706,14.758823500771706
PR16_ME_14,867478.0528640001,0.867478052864,5883968.275456,5.8839682754560005,0.1474307834871478,14.74307834871478
PR5_ME_16,644972.867776,0.644972867776,4377339.522112001,4.377339522112001,0.14734357810673326,14.734357810673327
PR5_ME_28,558264.8946560001,0.558264894656,3795079.0190720004,3.7950790190720003,0.14710231113778258,14.710231113778258
PR16_ME_24,839522.7279360001,0.8395227279360001,5718132.267008,5.718132267008,0.14681764756996055,14.681764756996055
PR22_ME_20,821605.6177120002,0.8216056177120001,5598009.336128001,5.598009336128001,0.14676746114187147,14.676746114187148
FAS20_ME_28,552849.6350080001,0.5528496350080001,3767011.6763840006,3.7670116763840005,0.1467607967540698,14.67607967540698
FAS6_ME_new_20,890683.5653999998,0.8906835653999998,6083796.0249,6.0837960249,0.1464026015590554,14.64026015590554
FAS20_ME_24,1125718.2631200003,1.1257182631200002,7696402.593968001,7.696402593968001,0.14626551163036527,14.626551163036527
PR13_ME_11,843491.495184,0.843491495184,5767627.484320001,5.767627484320001,0.14624583461347573,14.624583461347573
FAS4_ME_new_09,634512.7228000001,0.6345127228000002,4342187.623488001,4.342187623488001,0.14612743110586907,14.612743110586907
PR16_ME_06,678616.1664,0.6786161664,4647579.307008,4.647579307008,0.14601497286484752,14.601497286484753
PR6_ME_01,650886.0222720001,0.6508860222720001,4457777.630720001,4.457777630720001,0.14601132586482826,14.601132586482827
PR10_ME_13,576664.815024,0.576664815024,3953245.595904,3.9532455959040003,0.1458712344159666,14.587123441596662
PR17_ME_52,960561.3905999999,0.9605613905999999,6587959.3596,6.5879593596,0.14580560355161665,14.580560355161666
PR16_ME_19,906495.213568,0.906495213568,6217993.874432,6.2179938744320005,0.14578580035201566,14.578580035201567
PR16_ME_28,648764.900352,0.6487649003520001,4450989.826048001,4.4509898260480005,0.1457574440083664,14.57574440083664
PR11_ME_03,421971.11603200005,0.42197111603200005,2895520.504832,2.895520504832,0.145732387433562,14.573238743356201
PR10_ME_09,622116.880272,0.622116880272,4276222.313184001,4.276222313184,0.14548281981363653,14.548281981363653
FAS20_ME_12,676311.2067360001,0.6763112067360001,4650208.040368001,4.650208040368001,0.14543676344477682,14.543676344477682
FAS15_ME_13,465112.34140800004,0.46511234140800006,3200772.222752,3.200772222752,0.1453125399245373,14.53125399245373
FAS24_ME_17,974595.566906,0.974595566906,6708848.247114,6.708848247114,0.1452701761923516,14.52701761923516
PR6_ME_29,336254.06854400004,0.33625406854400003,2318779.7393920003,2.318779739392,0.1450133718315859,14.501337183158592
PR16_ME_22,715410.4995840001,0.715410499584,4935370.093568,4.935370093568,0.14495579582093668,14.495579582093669
PR24_ME_05,594608.1076320001,0.5946081076320001,4105574.0614240007,4.105574061424001,0.14482946811724615,14.482946811724615
PR16_ME_31,378495.22483200004,0.37849522483200004,2614829.69088,2.61482969088,0.14474947494749477,14.474947494749477
PR5_ME_08,582438.8580480001,0.5824388580480001,4040358.3139200006,4.0403583139200006,0.14415524881576938,14.415524881576939
PR22_ME_14,981788.8905,0.9817888905,6830380.404,6.8303804040000005,0.14373853759668287,14.373853759668286
FAS16_ME_17,741449.6226720001,0.7414496226720001,5173142.551104001,5.173142551104001,0.14332673328589549,14.332673328589548
PR17_ME_03,580590.811328,0.5805908113280001,4053732.738176001,4.053732738176,0.14322375174374224,14.322375174374224
FAS4_ME_new_02,424159.91851200006,0.4241599185120001,2961890.7192160003,2.9618907192160004,0.1432057961356094,14.320579613560941
PR5_ME_26,859533.9424000002,0.8595339424000001,6006598.8005760005,6.0065988005760005,0.1430982775672608,14.30982775672608
PR6_ME_44,610015.286208,0.610015286208,4263137.438528,4.263137438528,0.1430906920088951,14.30906920088951
PR16_ME_23,659682.906112,0.659682906112,4627822.2929920005,4.6278222929920005,0.1425471559508606,14.25471559508606
PR12_ME_08,685660.51664,0.68566051664,4814334.442192,4.814334442192,0.1424206242572159,14.242062425721592
FAS20_ME_11,708373.6047520001,0.7083736047520001,4975793.423216001,4.975793423216001,0.14236394972646543,14.236394972646544
PR6_ME_03,782155.3081600001,0.7821553081600001,5496078.169600001,5.4960781696000005,0.1423115327009486,14.23115327009486
PR22_ME_24,905922.7892000001,0.9059227892000001,6389753.177984001,6.3897531779840016,0.1417774308280595,14.17774308280595
PR17_ME_54,751758.4970999999,0.7517584970999999,5317046.2017,5.3170462017,0.1413864895248875,14.138648952488749
PR17_ME_34,972870.3449999999,0.9728703449999998,6883387.8813,6.883387881299999,0.14133597608860352,14.133597608860352
PR5_ME_18,710374.2772480001,0.7103742772480002,5027951.152064001,5.027951152064001,0.14128503952477495,14.128503952477494
PR22_ME_22,776539.5432960001,0.7765395432960001,5503142.515376001,5.503142515376001,0.14110838327852088,14.110838327852088
PR17_ME_25,852926.1201,0.8529261200999999,6062500.444499999,6.0625004444999995,0.14068883423733003,14.068883423733002
PR13_ME_12,754727.308816,0.754727308816,5369824.349344,5.369824349344,0.14054972001238747,14.054972001238747
FAS4_ME_new_11,203057.40840000001,0.20305740840000003,1444941.8473600002,1.4449418473600002,0.14052981354993538,14.052981354993538
PR17_ME_33,642325.9014,0.6423259014,4578726.795299999,4.5787267953,0.1402848281009775,14.028482810097751
PR22_ME_18,856452.69,0.8564526899999999,6106684.688999999,6.106684689,0.14024838903877457,14.024838903877457
FAS20_ME_10,709814.0119840001,0.7098140119840001,5063951.680656001,5.063951680656001,0.14016998122147337,14.016998122147337
PR22_ME_17,940736.3489999999,0.9407363489999999,6721301.8269,6.7213018268999996,0.13996341381888017,13.996341381888017
PR6_ME_26,488281.1334400001,0.4882811334400001,3495319.1290880004,3.4953191290880006,0.13969572316774478,13.969572316774478
PR22_ME_15,1024761.3021,1.0247613021,7343326.123199999,7.343326123199999,0.1395500192838283,13.95500192838283
PR20_ME_09,637247.0961,0.6372470961,4568337.711,4.568337711,0.13949211647938958,13.949211647938958
FAS16_ME_13,628350.9807520001,0.6283509807520001,4517543.866880001,4.5175438668800005,0.13909128483703354,13.909128483703354
FAS16_ME_07,688461.3084800001,0.6884613084800001,4951573.242352,4.9515732423520005,0.13903890234146685,13.903890234146685
PR6_ME_45,646550.623616,0.646550623616,4654681.559552001,4.654681559552001,0.13890329882807892,13.890329882807892
PR5_ME_29,412013.78809600003,0.41201378809600003,2973383.7776000006,2.9733837776000005,0.1385673088014765,13.85673088014765
FAS6_ME_new_24,914743.2141,0.9147432141,6601439.298599999,6.601439298599999,0.13856723855568803,13.856723855568804
PR9_ME_19,569512.5266880001,0.5695125266880001,4112023.7528640004,4.112023752864,0.13849932804773754,13.849932804773754
FAS6_ME_new_21,553181.2947,0.5531812947,3998027.3625,3.9980273625,0.1383635589612601,13.83635589612601
PR16_ME_27,712298.541056,0.7122985410560001,5150905.910272,5.150905910272001,0.13828607112304758,13.82860711230476
FAS24_ME_26,928032.1687,0.9280321687,6712028.1728,6.7120281728,0.1382640455027859,13.826404550278589
PR6_ME_08,834166.3724160001,0.8341663724160001,6040911.560192001,6.040911560192001,0.13808617525754466,13.808617525754466
PR17_ME_50,748027.6856999999,0.7480276856999999,5426941.7447999995,5.4269417448,0.1378359527107043,13.783595271070432
FAS6_ME_new_16,715042.1567520001,0.7150421567520001,5187679.994464001,5.187679994464001,0.13783466935413377,13.783466935413378
FAS24_ME_20,873382.2975,0.8733822975,6349012.786,6.349012786,0.1375619055967042,13.75619055967042
PR11_ME_07,410647.77113600005,0.41064777113600004,2993050.3311360003,2.993050331136,0.13720042288100792,13.720042288100792
FAS20_ME_17,912071.1941440002,0.9120711941440002,6658149.058880001,6.658149058880001,0.1369856976883939,13.69856976883939
PR5_ME_47,365449.41139200004,0.36544941139200005,2668972.9377920004,2.668972937792,0.1369251093622293,13.692510936222929
PR11_ME_17,468820.47488000005,0.46882047488000006,3424435.7754880004,3.4244357754880004,0.13690444371472862,13.690444371472863
FAS16_ME_12,839904.1244000001,0.8399041244000001,6135187.873936001,6.135187873936001,0.13689949544465432,13.689949544465433
PR17_ME_11,697743.4284,0.6977434283999999,5102102.4470999995,5.102102447099999,0.1367560600035761,13.67560600035761
PR5_ME_43,708590.7271680001,0.7085907271680001,5186220.642240001,5.186220642240001,0.13662949882941153,13.662949882941152
PR10_ME_06,572632.563744,0.5726325637440001,4192087.07664,4.19208707664,0.13659844208268945,13.659844208268945
PR6_ME_28,424443.7601920001,0.4244437601920001,3109002.1817600005,3.1090021817600006,0.13652089492961475,13.652089492961474
FAS20_ME_21,862843.9432800001,0.8628439432800001,6323801.198704001,6.323801198704,0.13644387547426876,13.644387547426875
PR11_ME_26,646973.5628800001,0.6469735628800001,4746063.641600001,4.746063641600001,0.1363179282319719,13.63179282319719
PR20_ME_23,557824.3848,0.5578243848,4117590.3366,4.1175903366,0.13547350250987084,13.547350250987083
PR16_ME_04,846413.493248,0.8464134932480001,6250185.647104001,6.250185647104001,0.13542213640328948,13.54221364032895
FAS24_ME_24,584204.881611,0.584204881611,4319398.371574,4.3193983715740005,0.13525144739037215,13.525144739037215
PR11_ME_22,468912.00307200005,0.46891200307200004,3470160.64512,3.47016064512,0.13512688633923023,13.512688633923023
PR16_ME_11,548136.190976,0.5481361909760001,4056804.054016,4.056804054016,0.13511527391454292,13.511527391454292
FAS23_ME_25,549047.714848,0.549047714848,4064775.5771719995,4.064775577171999,0.1350745457957093,13.507454579570929
PR11_ME_08,390838.455296,0.390838455296,2904542.569472,2.904542569472,0.13456110418345435,13.456110418345435
PR3_ME_04,433393.32088,0.43339332088,3222608.86688,3.22260886688,0.13448523813552152,13.448523813552152
FAS19_ME_15,753722.9401919999,0.7537229401919999,5615027.161392,5.615027161392,0.1342331779576196,13.42331779576196
FAS20_ME_22,1005844.3723680001,1.0058443723680002,7499973.726256001,7.499973726256001,0.13411305280266886,13.411305280266886
PR20_ME_14,459271.05299999996,0.45927105299999993,3433272.3828,3.4332723828,0.13377064263845043,13.377064263845043
PR17_ME_16,799265.07,0.7992650699999999,5975139.5468999995,5.9751395468999995,0.1337650884513102,13.376508845131019
FAS6_ME_new_34,631392.1731,0.6313921731000001,4723465.9383,4.7234659382999995,0.13367137211266553,13.367137211266552
PR13_ME_14,691834.5023200001,0.6918345023200001,5179019.515072,5.179019515072,0.13358406939897038,13.358406939897039
FAS24_ME_10,938498.940561,0.938498940561,7027005.646492001,7.027005646492,0.13355602482396103,13.355602482396103
PR17_ME_04,760841.7718880001,0.7608417718880001,5698677.797120001,5.698677797120001,0.13351198277476126,13.351198277476126
PR17_ME_53,764353.3896,0.7643533896,5760604.2753,5.7606042752999995,0.1326863212731609,13.26863212731609
PR9_ME_18,536963.665536,0.5369636655360001,4048393.5056160004,4.0483935056160005,0.1326362333086235,13.263623330862352
PR1_ME_15,482289.47481600003,0.48228947481600004,3638886.03072,3.63888603072,0.13253766970013428,13.253766970013428
PR3_ME_03,405572.72745600005,0.40557272745600004,3070638.364144,3.070638364144,0.13208091587465765,13.208091587465765
PR1_ME_overview30,545807.6440960001,0.5458076440960001,4133728.687968001,4.133728687968,0.13203760703615516,13.203760703615517
PR17_ME_51,801361.9493999999,0.8013619493999999,6081644.6811,6.081644681099999,0.13176730825633437,13.176730825633436
PR6_ME_16,558662.76352,0.55866276352,4261010.898048,4.261010898048,0.13111038128908037,13.111038128908037
PR17_ME_40,485830.68740800006,0.48583068740800006,3706141.1337280003,3.7061411337280004,0.13108801577648066,13.108801577648066
FAS6_ME_new_08,483163.2666080001,0.4831632666080001,3692523.9505440006,3.6925239505440004,0.13084905421854287,13.084905421854288
FAS16_ME_08,762375.5388480001,0.7623755388480001,5829128.011344001,5.829128011344,0.1307872356490284,13.07872356490284
PR17_ME_32,609089.0013,0.6090890013,4675482.801899999,4.675482801899999,0.1302729636931787,13.02729636931787
FAS19_ME_27,657923.8127250001,0.6579238127250001,5054599.9964000005,5.0545999964,0.13016337854500618,13.016337854500618
PR9_ME_20,420411.77280000004,0.4204117728,3230639.725536,3.2306397255359998,0.1301326698476875,13.013266984768752
PR11_ME_16,537937.335296,0.537937335296,4135139.1109120003,4.135139110912,0.13008929587797072,13.008929587797072
PR9_ME_21,485972.21246400004,0.485972212464,3738082.023504,3.738082023504,0.1300057648302912,13.00057648302912
FAS19_ME_24,600595.076425,0.600595076425,4621988.325825,4.621988325825,0.12994301025582902,12.994301025582903
FAS16_ME_15,438057.18088000006,0.43805718088000006,3376527.9454720006,3.3765279454720005,0.12973598559059596,12.973598559059596
FAS23_ME_09,673586.614125,0.673586614125,5201187.938775,5.201187938775,0.12950630164762805,12.950630164762805
FAS16_ME_11,672456.7836800001,0.6724567836800001,5207085.480784001,5.207085480784001,0.12914264345411747,12.914264345411747
PR16_ME_10,634669.558784,0.634669558784,4918607.358976,4.918607358976,0.12903440190764306,12.903440190764307
PR20_ME_25,832815.1403999999,0.8328151403999999,6455433.8582999995,6.455433858299999,0.12900994087782613,12.900994087782614
PR9_ME_14,677920.593888,0.677920593888,5256746.840016,5.256746840016,0.1289620015039447,12.89620015039447
PR9_ME_10,326162.856816,0.326162856816,2531883.629952,2.531883629952,0.1288222147959397,12.88222147959397
PR5_ME_41,676816.0965120001,0.676816096512,5271817.326464001,5.271817326464001,0.1283838294461476,12.838382944614759
FAS15_ME_07,703148.11944,0.70314811944,5480411.548976,5.480411548976001,0.12830206511979586,12.830206511979586
FAS23_ME_22,610991.95455,0.61099195455,4763067.172425,4.763067172425,0.1282769972439688,12.82769972439688
FAS20_ME_14,496313.65115200006,0.49631365115200005,3870814.3568160003,3.8708143568160005,0.12821944051076908,12.821944051076908
FAS15_ME_12,608645.3393280001,0.6086453393280001,4753109.538528,4.753109538528,0.1280520329679784,12.80520329679784
PR10_ME_22,827655.931584,0.827655931584,6473786.040288,6.473786040288,0.1278472792324752,12.784727923247521
PR6_ME_41,733601.5871360002,0.7336015871360002,5738188.233152001,5.738188233152001,0.12784550755893048,12.784550755893049
PR1_ME_overview36,614813.8201920001,0.6148138201920001,4809853.175248001,4.8098531752480005,0.12782382284679608,12.782382284679608
PR10_ME_11,447936.845472,0.447936845472,3507503.352768,3.5075033527680004,0.1277081731421593,12.770817314215929
PR5_ME_46,488500.6472960001,0.4885006472960001,3828952.7509760004,3.8289527509760006,0.1275807457199573,12.758074571995731
PR12_ME_10,627817.4965920001,0.6278174965920001,4925165.776432001,4.925165776432001,0.12747134311625502,12.747134311625501
FAS6_ME_new_31,659032.8561,0.6590328561,5172770.0061,5.1727700060999995,0.12740424479009005,12.740424479009004
PR6_ME_22,782882.4478080001,0.7828824478080001,6146044.977600001,6.146044977600001,0.12737987610915788,12.737987610915788
PR13_ME_06,527210.910772,0.527210910772,4145614.133167,4.145614133167,0.12717317479068957,12.717317479068956
PR10_ME_04,538682.3300160001,0.5386823300160001,4253416.957584,4.253416957584,0.12664696064078776,12.664696064078775
FAS16_ME_10,821605.6177120002,0.8216056177120001,6501838.200000001,6.501838200000001,0.1263651282051282,12.636512820512822
PR1_ME_14,245514.87504,0.24551487504000002,1948484.222208,1.948484222208,0.12600300902708125,12.600300902708126
PR5_ME_31,448082.65856000007,0.44808265856000007,3562010.1824640003,3.5620101824640003,0.12579488423866364,12.579488423866364
FAS19_ME_09,450711.01041199995,0.45071101041199996,3583569.3498039995,3.5835693498039993,0.12577153290940252,12.577153290940252
FAS6_ME_new_18,822453.2883,0.8224532883,6540697.876499999,6.5406978764999995,0.12574396552621445,12.574396552621444
PR10_ME_17,762531.768288,0.7625317682880001,6065312.375376,6.065312375376,0.1257201148260281,12.57201148260281
PR22_ME_16,835170.7257,0.8351707257,6643254.3417,6.6432543417,0.125717108324093,12.5717108324093
FAS16_ME_16,381641.2309600001,0.3816412309600001,3040486.2730880002,3.0404862730880002,0.12551980067727617,12.551980067727616
PR16_ME_03,538434.202624,0.538434202624,4300648.232960001,4.30064823296,0.12519838253625612,12.519838253625611
FAS23_ME_21,631805.69025,0.63180569025,5069595.466349999,5.069595466349999,0.12462645085661768,12.462645085661768
FAS19_ME_10,520680.07116799994,0.520680071168,4219887.711859999,4.219887711859999,0.12338718627621963,12.338718627621963
PR1_ME_overview27,576336.2751520001,0.5763362751520001,4671160.630752001,4.671160630752001,0.1233818146517511,12.33818146517511
PR10_ME_12,344367.47980800003,0.34436747980800003,2793305.717856,2.793305717856,0.12328313281523623,12.328313281523624
PR6_ME_46,506555.6619520001,0.5065556619520001,4115582.9684480005,4.115582968448001,0.1230823593730207,12.30823593730207
PR11_ME_15,450933.251072,0.450933251072,3667861.53984,3.66786153984,0.12294173217118513,12.294173217118514
FAS20_ME_16,560665.177952,0.5606651779520001,4571785.868848001,4.571785868848001,0.12263592259916507,12.263592259916507
PR22_ME_11,678031.6931520001,0.6780316931520001,5532470.807072001,5.532470807072,0.12255495181019146,12.255495181019146
PR20_ME_07,795193.8561,0.7951938560999999,6492714.7401,6.4927147401,0.12247478719321535,12.247478719321535
PR20_ME_04,559398.1530720001,0.5593981530720001,4574039.839424001,4.574039839424001,0.12229848726950396,12.229848726950395
PR9_ME_22,654374.8905120001,0.654374890512,5357724.988464001,5.357724988464001,0.12213670763635107,12.213670763635106
PR22_ME_05,679375.3095,0.6793753095,5598940.319999999,5.59894032,0.1213399805447471,12.13399805447471
PR6_ME_17,643216.7569280001,0.6432167569280002,5302151.39744,5.30215139744,0.12131240862691318,12.13124086269132
PR1_ME_overview37,547768.1983840001,0.5477681983840001,4521678.369120001,4.521678369120001,0.12114267173996401,12.114267173996401
FAS16_ME_14,494566.49052800005,0.49456649052800006,4089796.2673920006,4.089796267392001,0.12092692598679919,12.09269259867992
PR6_ME_04,542912.6443520001,0.542912644352,4518349.73536,4.51834973536,0.12015728665340764,12.015728665340763
PR14_ME_13,456892.930416,0.45689293041600004,3809322.1460320004,3.8093221460320006,0.11994074349735026,11.994074349735026
PR12_ME_overview04,725591.8060160001,0.7255918060160002,6071916.652560001,6.0719166525600015,0.11949963208241353,11.949963208241353
PR12_ME_04,725591.8060160001,0.7255918060160002,6071916.652560001,6.0719166525600015,0.11949963208241353,11.949963208241353
PR11_ME_05,334457.08902400004,0.33445708902400006,2800082.751488,2.800082751488,0.11944543026318248,11.944543026318248
FAS19_ME_14,645224.9052510001,0.6452249052510001,5430624.778818001,5.430624778818001,0.11881227879482333,11.881227879482333
FAS15_ME_15,666235.739728,0.666235739728,5627665.772768,5.627665772768,0.11838580445766382,11.838580445766382
PR20_ME_10,642666.3038999999,0.6426663038999999,5431040.1909,5.4310401909,0.11833208396741787,11.833208396741787
PR6_ME_23,599890.2096000001,0.5998902096000001,5077753.358144001,5.077753358144001,0.11814087201337983,11.814087201337983
PR17_ME_17,825680.304,0.825680304,6999519.5982,6.9995195982,0.11796242476588427,11.796242476588427
PR20_ME_11,647363.8584,0.6473638584,5494123.5822,5.4941235822,0.11782841225074474,11.782841225074474
FAS15_ME_11,436160.3862720001,0.4361603862720001,3702101.7698080004,3.7021017698080003,0.1178142615713723,11.78142615713723
PR6_ME_25,597310.9217920001,0.5973109217920001,5077396.648128001,5.077396648128001,0.11764117778984713,11.764117778984714
PR16_ME_05,704688.625664,0.704688625664,5999646.834688,5.999646834688001,0.11745501778366692,11.745501778366691
PR22_ME_25,518920.04243200005,0.5189200424320001,4429905.756496001,4.429905756496001,0.1171401991275,11.71401991275
PR14_ME_04,575202.6213120001,0.5752026213120001,4911588.604560001,4.911588604560001,0.11711131929452975,11.711131929452975
PR24_ME_03,262794.29721600004,0.26279429721600006,2246955.2592960005,2.2469552592960005,0.11695573204173937,11.695573204173936
PR20_ME_06,458703.01787200005,0.4587030178720001,3924936.3248480004,3.9249363248480003,0.11686890688341653,11.686890688341652
PR10_ME_08,283116.92184,0.28311692184000004,2424665.4073920003,2.424665407392,0.1167653569753874,11.676535697538739
PR17_ME_15,674922.8448,0.6749228448,5780524.6296,5.7805246295999995,0.1167580605649462,11.67580605649462
PR14_ME_08,410115.94800000003,0.410115948,3516300.7953920006,3.5163007953920005,0.11663278310474572,11.663278310474572
FAS19_ME_12,779829.2009559999,0.779829200956,6686628.282368,6.686628282368,0.11662517610143441,11.662517610143441
PR6_ME_39,430109.96160000004,0.43010996160000003,3693924.2903040005,3.6939242903040004,0.11643713508936132,11.643713508936132
PR6_ME_18,560281.678208,0.560281678208,4839086.918208001,4.839086918208001,0.11578252006588924,11.578252006588924
FAS24_ME_12,551977.712377,0.551977712377,4779294.270923001,4.779294270923001,0.11549356057341063,11.549356057341063
FAS19_ME_25,446393.133425,0.44639313342500003,3867674.8665,3.8676748665,0.11541640619573522,11.541640619573522
PR11_ME_25,460609.08851200005,0.46060908851200005,3993767.2806400005,3.9937672806400006,0.1153319800942902,11.53319800942902
PR17_ME_37,681867.0558,0.6818670558,5913894.3291,5.9138943291,0.11529916123877872,11.529916123877872
PR1_ME_16,426183.422112,0.426183422112,3696756.424704,3.6967564247039997,0.11528577302631579,11.528577302631579
FAS6_ME_new_14,459001.19583,0.45900119583,3986484.0834419997,3.986484083442,0.11513935242748802,11.513935242748802
PR22_ME_04,598209.7374,0.5982097373999999,5203201.9896,5.2032019896,0.11496953964033747,11.496953964033747
PR20_ME_20,809749.467,0.809749467,7047734.2083,7.0477342083,0.11489500640452238,11.489500640452238
PR17_ME_31,763822.3617,0.7638223617000001,6656312.1816,6.6563121816,0.11475158328833031,11.47515832883303
PR22_ME_03,524737.2618,0.5247372618,4583846.4489,4.5838464489,0.11447531405113337,11.447531405113336
FAS15_ME_10,574241.038592,0.574241038592,5025004.382736,5.025004382736,0.11427672392980857,11.427672392980858
PR20_ME_16,544616.7678,0.5446167678,4777331.2299,4.7773312299,0.11400021091093575,11.400021091093574
