stub,pixel_size_nm_per_px,covered_px,total_px,coverage_fraction,coverage_percent,covered_area_nm2,covered_area_um2,n_rois,rois_per_nm2,rois_per_um2,mean_roi_area_nm2,summed_roi_area_nm2,summed_roi_area_um2,total_fenestration_area_nm2,total_fenestration_area_um2,porosity_fraction,porosity_percent
PR17_ME_16,3.69,438829,786432,0.5579999287923177,55.79999287923177,5975139.5468999995,5.9751395468999995,495,8.28432534695887e-05,82.84325346958869,1614.676909090909,799265.07,0.7992650699999999,799265.07,0.7992650699999999,0.1337650884513102,13.376508845131019
FAS6_ME_new_34,3.69,346903,786432,0.44110997517903644,44.11099751790364,4723465.9383,4.7234659382999995,496,0.00010500763771327481,105.0076377132748,1272.9680909274193,631392.1731,0.6313921731000001,631392.1731,0.6313921731000001,0.13367137211266553,13.367137211266552
PR13_ME_14,3.692,379948,786432,0.4831288655598958,48.31288655598958,5179019.515072,5.179019515072,449,8.669594673148434e-05,86.69594673148434,1540.8340808908688,691834.5023200001,0.6918345023200001,691834.5023200001,0.6918345023200001,0.13358406939897038,13.358406939897039
FAS24_ME_10,3.653,526588,786432,0.6695912679036459,66.95912679036459,7027005.646492001,7.027005646492,693,9.861953083045511e-05,98.61953083045512,1354.2553254848485,938498.940561,0.938498940561,938498.940561,0.938498940561,0.13355602482396103,13.355602482396103
PR17_ME_04,3.652,427280,786432,0.5433146158854166,54.331461588541664,5698677.797120001,5.698677797120001,467,8.194883385686634e-05,81.94883385686633,1629.2115029721629,760841.7718880001,0.7608417718880001,760841.7718880001,0.7608417718880001,0.13351198277476126,13.351198277476126
PR17_ME_53,3.69,423073,786432,0.5379651387532552,53.79651387532552,5760604.2753,5.7606042752999995,441,7.655446875441442e-05,76.55446875441443,1733.2276408163266,764353.3896,0.7643533896,764353.3896,0.7643533896,0.1326863212731609,13.26863212731609
PR9_ME_18,3.636,306221,786432,0.38938013712565106,38.93801371256511,4048393.5056160004,4.0483935056160005,338,8.34899076710603e-05,83.4899076710603,1588.6498980355032,536963.665536,0.5369636655360001,536963.665536,0.5369636655360001,0.1326362333086235,13.263623330862352
PR1_ME_15,3.684,268120,786432,0.3409322102864583,34.09322102864583,3638886.03072,3.63888603072,284,7.804586282791796e-05,78.04586282791796,1698.2023761126761,482289.47481600003,0.48228947481600004,482289.47481600003,0.48228947481600004,0.13253766970013428,13.253766970013428
PR3_ME_03,3.692,225271,786432,0.28644688924153644,28.644688924153645,3070638.364144,3.070638364144,258,8.402161681189132e-05,84.02161681189133,1571.9873157209304,405572.72745600005,0.40557272745600004,405572.72745600005,0.40557272745600004,0.13208091587465765,13.208091587465765
PR1_ME_overview30,3.652,309942,786432,0.39411163330078125,39.411163330078125,4133728.687968001,4.133728687968,263,6.362294670318138e-05,63.622946703181384,2075.3142361064643,545807.6440960001,0.5458076440960001,545807.6440960001,0.5458076440960001,0.13203760703615516,13.203760703615517
PR17_ME_51,3.69,446651,786432,0.5679461161295573,56.79461161295573,6081644.6811,6.081644681099999,457,7.514414668456781e-05,75.14414668456781,1753.527241575492,801361.9493999999,0.8013619493999999,801361.9493999999,0.8013619493999999,0.13176730825633437,13.176730825633436
PR6_ME_16,3.704,310578,786432,0.39492034912109375,39.492034912109375,4261010.898048,4.261010898048,325,7.627298023313783e-05,76.27298023313783,1718.9623492923079,558662.76352,0.55866276352,558662.76352,0.55866276352,0.13111038128908037,13.111038128908037
PR17_ME_40,3.652,277882,786432,0.35334523518880206,35.334523518880204,3706141.1337280003,3.7061411337280004,298,8.040708360726737e-05,80.40708360726737,1630.304320161074,485830.68740800006,0.48583068740800006,485830.68740800006,0.48583068740800006,0.13108801577648066,13.108801577648066
FAS6_ME_new_08,3.652,276861,786432,0.3520469665527344,35.20469665527344,3692523.9505440006,3.6925239505440004,353,9.559856746440178e-05,95.59856746440178,1368.734466311615,483163.2666080001,0.4831632666080001,483163.2666080001,0.4831632666080001,0.13084905421854287,13.084905421854288
FAS16_ME_08,3.652,437061,786432,0.5557518005371094,55.57518005371094,5829128.011344001,5.829128011344,552,9.469683954885859e-05,94.6968395488586,1381.115106608696,762375.5388480001,0.7623755388480001,762375.5388480001,0.7623755388480001,0.1307872356490284,13.07872356490284
PR17_ME_32,3.69,343379,786432,0.4366289774576823,43.662897745768234,4675482.801899999,4.675482801899999,352,7.528634259053546e-05,75.28634259053545,1730.3664809659092,609089.0013,0.6090890013,609089.0013,0.6090890013,0.1302729636931787,13.02729636931787
FAS19_ME_27,3.665,376304,786432,0.4784952799479167,47.84952799479167,5054599.9964000005,5.0545999964,375,7.418984692499573e-05,74.18984692499573,1754.4635006000003,657923.8127250001,0.6579238127250001,657923.8127250001,0.6579238127250001,0.13016337854500618,13.016337854500618
PR9_ME_20,3.636,244366,786432,0.31072743733723956,31.072743733723957,3230639.725536,3.2306397255359998,278,8.605106840066377e-05,86.05106840066378,1512.2725640287772,420411.77280000004,0.4204117728,420411.77280000004,0.4204117728,0.1301326698476875,13.013266984768752
PR11_ME_16,3.616,316252,786432,0.4021352132161458,40.21352132161458,4135139.1109120003,4.135139110912,339,8.198031333587564e-05,81.98031333587565,1586.8357973333334,537937.335296,0.537937335296,537937.335296,0.537937335296,0.13008929587797072,13.008929587797072
PR9_ME_21,3.636,282749,786432,0.35953394571940106,35.95339457194011,3738082.023504,3.738082023504,349,9.33633873750193e-05,93.36338737501931,1392.4705228194844,485972.21246400004,0.485972212464,485972.21246400004,0.485972212464,0.1300057648302912,13.00057648302912
FAS19_ME_24,3.665,344097,786432,0.4375419616699219,43.75419616699219,4621988.325825,4.621988325825,410,8.870641185075196e-05,88.70641185075196,1464.8660400609756,600595.076425,0.600595076425,600595.076425,0.600595076425,0.12994301025582902,12.994301025582903
FAS16_ME_15,3.652,253168,786432,0.3219197591145833,32.19197591145833,3376527.9454720006,3.3765279454720005,235,6.959812084930031e-05,69.59812084930032,1864.07311012766,438057.18088000006,0.43805718088000006,438057.18088000006,0.43805718088000006,0.12973598559059596,12.973598559059596
FAS23_ME_09,3.735,372839,786432,0.4740893046061198,47.408930460611984,5201187.938775,5.201187938775,391,7.517513395066619e-05,75.1751339506662,1722.7279133631712,673586.614125,0.673586614125,673586.614125,0.673586614125,0.12950630164762805,12.950630164762805
FAS16_ME_11,3.652,390421,786432,0.4964459737141927,49.644597371419266,5207085.480784001,5.207085480784001,402,7.720249676782207e-05,77.20249676782205,1672.7780688557216,672456.7836800001,0.6724567836800001,672456.7836800001,0.6724567836800001,0.12914264345411747,12.914264345411747
PR16_ME_10,3.616,376171,786432,0.47832616170247394,47.83261617024739,4918607.358976,4.918607358976,364,7.40046873909815e-05,74.0046873909815,1743.597688967033,634669.558784,0.634669558784,634669.558784,0.634669558784,0.12903440190764306,12.903440190764307
PR20_ME_25,3.69,474103,786432,0.6028531392415365,60.28531392415365,6455433.8582999995,6.455433858299999,523,8.101701783026694e-05,81.01701783026695,1592.3807655831738,832815.1403999999,0.8328151403999999,832815.1403999999,0.8328151403999999,0.12900994087782613,12.900994087782614
PR9_ME_14,3.636,397621,786432,0.5056012471516927,50.56012471516927,5256746.840016,5.256746840016,477,9.074053107692517e-05,90.74053107692517,1421.2171779622643,677920.593888,0.677920593888,677920.593888,0.677920593888,0.1289620015039447,12.89620015039447
PR9_ME_10,3.636,191512,786432,0.24352010091145834,24.352010091145836,2531883.629952,2.531883629952,264,0.0001042701950740939,104.27019507409389,1235.4653667272728,326162.856816,0.326162856816,326162.856816,0.326162856816,0.1288222147959397,12.88222147959397
PR5_ME_41,3.704,384254,786432,0.48860422770182294,48.860422770182296,5271817.326464001,5.271817326464001,512,9.712020889453258e-05,97.12020889453257,1321.9064385000001,676816.0965120001,0.676816096512,676816.0965120001,0.676816096512,0.1283838294461476,12.838382944614759
FAS15_ME_07,3.692,402059,786432,0.5112444559733073,51.12444559733073,5480411.548976,5.480411548976001,502,9.159896031782454e-05,91.59896031782453,1400.6934650199205,703148.11944,0.70314811944,703148.11944,0.70314811944,0.12830206511979586,12.830206511979586
FAS23_ME_22,3.735,341433,786432,0.4341545104980469,43.41545104980469,4763067.172425,4.763067172425,445,9.34271938418704e-05,93.42719384187039,1373.0156282022472,610991.95455,0.61099195455,610991.95455,0.61099195455,0.1282769972439688,12.82769972439688
FAS20_ME_14,3.652,290229,786432,0.3690452575683594,36.90452575683594,3870814.3568160003,3.8708143568160005,314,8.111988100051526e-05,81.11988100051526,1580.616723414013,496313.65115200006,0.49631365115200005,496313.65115200006,0.49631365115200005,0.12821944051076908,12.821944051076908
FAS15_ME_12,3.692,348702,786432,0.44339752197265625,44.339752197265625,4753109.538528,4.753109538528,404,8.499698917629312e-05,84.99698917629311,1506.5478696237626,608645.3393280001,0.6086453393280001,608645.3393280001,0.6086453393280001,0.1280520329679784,12.80520329679784
PR10_ME_22,3.636,489678,786432,0.6226577758789062,62.265777587890625,6473786.040288,6.473786040288,543,8.387672941626032e-05,83.87672941626033,1524.228234961326,827655.931584,0.827655931584,827655.931584,0.827655931584,0.1278472792324752,12.784727923247521
PR6_ME_41,3.704,418247,786432,0.5318285624186198,53.18285624186198,5738188.233152001,5.738188233152001,430,7.493654486893678e-05,74.93654486893678,1706.0502026418608,733601.5871360002,0.7336015871360002,733601.5871360002,0.7336015871360002,0.12784550755893048,12.784550755893049
PR1_ME_overview36,3.652,360637,786432,0.4585736592610677,45.857365926106766,4809853.175248001,4.8098531752480005,427,8.877609865460882e-05,88.77609865460883,1439.845012159251,614813.8201920001,0.6148138201920001,614813.8201920001,0.6148138201920001,0.12782382284679608,12.782382284679608
PR10_ME_11,3.636,265308,786432,0.3373565673828125,33.73565673828125,3507503.352768,3.5075033527680004,358,0.00010206690172298161,102.06690172298161,1251.2202387486034,447936.845472,0.447936845472,447936.845472,0.447936845472,0.1277081731421593,12.770817314215929
PR5_ME_46,3.704,279086,786432,0.35487620035807294,35.487620035807296,3828952.7509760004,3.8289527509760006,365,9.532632647581286e-05,95.32632647581286,1338.3579377972605,488500.6472960001,0.4885006472960001,488500.6472960001,0.4885006472960001,0.1275807457199573,12.758074571995731
PR12_ME_10,3.652,369283,786432,0.46956761678059894,46.95676167805989,4925165.776432001,4.925165776432001,454,9.217963833268102e-05,92.17963833268102,1382.8579220088109,627817.4965920001,0.6278174965920001,627817.4965920001,0.6278174965920001,0.12747134311625502,12.747134311625501
FAS6_ME_new_31,3.69,379901,786432,0.48306910196940106,48.30691019694011,5172770.0061,5.1727700060999995,432,8.351424855359181e-05,83.51424855359181,1525.53901875,659032.8561,0.6590328561,659032.8561,0.6590328561,0.12740424479009005,12.740424479009004
PR6_ME_22,3.704,447975,786432,0.5696296691894531,56.96296691894531,6146044.977600001,6.146044977600001,521,8.476996212993024e-05,84.76996212993024,1502.6534506871403,782882.4478080001,0.7828824478080001,782882.4478080001,0.7828824478080001,0.12737987610915788,12.737987610915788
PR13_ME_06,3.653,310663,786432,0.39502843221028644,39.50284322102864,4145614.133167,4.145614133167,328,7.911976114125888e-05,79.11976114125888,1607.350337719512,527210.910772,0.527210910772,527210.910772,0.527210910772,0.12717317479068957,12.717317479068956
PR10_ME_04,3.636,321729,786432,0.4090995788574219,40.90995788574219,4253416.957584,4.253416957584,302,7.100173883999847e-05,71.00173883999847,1783.7163245562917,538682.3300160001,0.5386823300160001,538682.3300160001,0.5386823300160001,0.12664696064078776,12.664696064078775
FAS16_ME_10,3.652,487500,786432,0.6198883056640625,61.98883056640625,6501838.200000001,6.501838200000001,484,7.444048669190197e-05,74.44048669190198,1697.5322680000004,821605.6177120002,0.8216056177120001,821605.6177120002,0.8216056177120001,0.1263651282051282,12.636512820512822
PR1_ME_14,3.684,143568,786432,0.18255615234375,18.255615234375,1948484.222208,1.948484222208,143,7.339038128723159e-05,73.39038128723159,1716.8872380419582,245514.87504,0.24551487504000002,245514.87504,0.24551487504000002,0.12600300902708125,12.600300902708126
PR5_ME_31,3.704,259629,786432,0.3301353454589844,33.01353454589844,3562010.1824640003,3.5620101824640003,295,8.281840446506961e-05,82.81840446506962,1518.924266305085,448082.65856000007,0.44808265856000007,448082.65856000007,0.44808265856000007,0.12579488423866364,12.579488423866364
FAS19_ME_09,3.658,267811,786432,0.34053929646809894,34.05392964680989,3583569.3498039995,3.5835693498039993,325,9.069170100413311e-05,90.69170100413311,1386.80310896,450711.01041199995,0.45071101041199996,450711.01041199995,0.45071101041199996,0.12577153290940252,12.577153290940252
FAS6_ME_new_18,3.69,480365,786432,0.610815684000651,61.0815684000651,6540697.876499999,6.5406978764999995,647,9.891910805490636e-05,98.91910805490636,1271.1797346213293,822453.2883,0.8224532883,822453.2883,0.8224532883,0.12574396552621445,12.574396552621444
PR10_ME_17,3.636,458781,786432,0.5833702087402344,58.33702087402344,6065312.375376,6.065312375376,490,8.078726530051537e-05,80.78726530051537,1556.1872822204082,762531.768288,0.7625317682880001,762531.768288,0.7625317682880001,0.1257201148260281,12.57201148260281
PR22_ME_16,3.69,487897,786432,0.6203931172688802,62.03931172688802,6643254.3417,6.6432543417,547,8.233916268514017e-05,82.33916268514017,1526.8203394881168,835170.7257,0.8351707257,835170.7257,0.8351707257,0.125717108324093,12.5717108324093
FAS16_ME_16,3.652,227972,786432,0.2898813883463542,28.988138834635418,3040486.2730880002,3.0404862730880002,215,7.071237318287254e-05,70.71237318287254,1775.0754928372096,381641.2309600001,0.3816412309600001,381641.2309600001,0.3816412309600001,0.12551980067727617,12.551980067727616
PR16_ME_03,3.616,328910,786432,0.41823069254557294,41.823069254557296,4300648.232960001,4.30064823296,376,8.742868042969678e-05,87.42868042969677,1432.0058580425532,538434.202624,0.538434202624,538434.202624,0.538434202624,0.12519838253625612,12.519838253625611
FAS23_ME_21,3.735,363406,786432,0.46209462483723956,46.209462483723954,5069595.466349999,5.069595466349999,494,9.744367243480858e-05,97.44367243480859,1278.958887145749,631805.69025,0.63180569025,631805.69025,0.63180569025,0.12462645085661768,12.462645085661768
FAS19_ME_10,3.658,315365,786432,0.40100733439127606,40.10073343912761,4219887.711859999,4.219887711859999,340,8.057086425414345e-05,80.57086425414344,1531.4119740235292,520680.07116799994,0.520680071168,520680.07116799994,0.520680071168,0.12338718627621963,12.338718627621963
PR1_ME_overview27,3.652,350238,786432,0.44535064697265625,44.535064697265625,4671160.630752001,4.671160630752001,373,7.985167488020027e-05,79.85167488020026,1545.1374668954427,576336.2751520001,0.5763362751520001,576336.2751520001,0.5763362751520001,0.1233818146517511,12.33818146517511
PR10_ME_12,3.636,211286,786432,0.26866404215494794,26.866404215494793,2793305.717856,2.793305717856,269,9.63016680488775e-05,96.3016680488775,1280.1765048624536,344367.47980800003,0.34436747980800003,344367.47980800003,0.34436747980800003,0.12328313281523623,12.328313281523624
PR6_ME_46,3.704,299978,786432,0.38144175211588544,38.144175211588546,4115582.9684480005,4.115582968448001,331,8.042603017302824e-05,80.42603017302822,1530.3796433595169,506555.66195200005,0.5065556619520001,506555.6619520001,0.5065556619520001,0.1230823593730207,12.30823593730207
PR11_ME_15,3.616,280515,786432,0.3566932678222656,35.66932678222656,3667861.53984,3.66786153984,333,9.078859612964729e-05,90.78859612964729,1354.1539071231232,450933.251072,0.450933251072,450933.251072,0.450933251072,0.12294173217118513,12.294173217118514
FAS20_ME_16,3.652,342787,786432,0.43587621053059894,43.58762105305989,4571785.868848001,4.571785868848001,383,8.377470226892066e-05,83.77470226892065,1463.8777492219322,560665.177952,0.5606651779520001,560665.177952,0.5606651779520001,0.12263592259916507,12.263592259916507
PR22_ME_11,3.652,414818,786432,0.5274683634440104,52.74683634440104,5532470.807072001,5.532470807072,431,7.790370975822682e-05,77.90370975822682,1573.1593808631092,678031.6931520001,0.6780316931520001,678031.6931520001,0.6780316931520001,0.12255495181019146,12.255495181019146
PR20_ME_07,3.69,476841,786432,0.6063346862792969,60.63346862792969,6492714.7401,6.4927147401,504,7.762546487484178e-05,77.62546487484177,1577.7655875,795193.8561,0.7951938560999999,795193.8561,0.7951938560999999,0.12247478719321535,12.247478719321535
PR20_ME_04,3.652,342956,786432,0.4360911051432292,43.60911051432292,4574039.839424001,4.574039839424001,400,8.745004723228889e-05,87.45004723228888,1398.4953826800004,559398.1530720001,0.5593981530720001,559398.1530720001,0.5593981530720001,0.12229848726950396,12.229848726950395
PR9_ME_22,3.636,405259,786432,0.515313466389974,51.5313466389974,5357724.988464001,5.357724988464001,380,7.092562623467946e-05,70.92562623467946,1722.0391855578948,654374.8905120001,0.654374890512,654374.8905120001,0.654374890512,0.12213670763635107,12.213670763635106
PR22_ME_05,3.69,411200,786432,0.5228678385416666,52.286783854166664,5598940.319999999,5.59894032,525,9.376774353615544e-05,93.76774353615544,1294.0482085714286,679375.3095,0.6793753095,679375.3095,0.6793753095,0.1213399805447471,12.13399805447471
PR6_ME_17,3.704,386465,786432,0.49141565958658856,49.14156595865886,5302151.39744,5.30215139744,398,7.506386939312285e-05,75.06386939312286,1616.1225048442213,643216.7569280001,0.6432167569280002,643216.7569280001,0.6432167569280002,0.12131240862691318,12.13124086269132
PR1_ME_overview37,3.652,339030,786432,0.43109893798828125,43.109893798828125,4521678.369120001,4.521678369120001,355,7.851067037947888e-05,78.51067037947888,1543.0090095323947,547768.1983840001,0.5477681983840001,547768.1983840001,0.5477681983840001,0.12114267173996401,12.114267173996401
FAS16_ME_14,3.652,306648,786432,0.389923095703125,38.9923095703125,4089796.2673920006,4.089796267392001,287,7.017464470987339e-05,70.17464470987339,1723.2281899930315,494566.49052800005,0.49456649052800006,494566.49052800005,0.49456649052800006,0.12092692598679919,12.09269259867992
PR6_ME_04,3.704,329335,786432,0.41877110799153644,41.87711079915364,4518349.73536,4.51834973536,393,8.697865880642984e-05,86.97865880642983,1381.4571103104329,542912.6443520001,0.542912644352,542912.6443520001,0.542912644352,0.12015728665340764,12.015728665340763
PR14_ME_13,3.692,279463,786432,0.35535558064778644,35.53555806477864,3809322.1460320004,3.8093221460320006,265,6.956618260181502e-05,69.56618260181502,1724.1242657207547,456892.930416,0.45689293041600004,456892.930416,0.45689293041600004,0.11994074349735026,11.994074349735026
PR12_ME_04,3.652,455265,786432,0.5788993835449219,57.88993835449219,6071916.652560001,6.0719166525600015,464,7.641738623081583e-05,76.41738623081584,1563.7754440000003,725591.8060160001,0.7255918060160002,725591.8060160001,0.7255918060160002,0.11949963208241353,11.949963208241353
PR12_ME_overview04,3.652,455265,786432,0.5788993835449219,57.88993835449219,6071916.652560001,6.0719166525600015,464,7.641738623081583e-05,76.41738623081584,1563.7754440000003,725591.8060160001,0.7255918060160002,725591.8060160001,0.7255918060160002,0.11949963208241353,11.949963208241353
PR11_ME_05,3.616,214148,786432,0.2723032633463542,27.230326334635418,2800082.751488,2.800082751488,239,8.535462027791583e-05,85.35462027791583,1399.4020461255232,334457.08902400004,0.33445708902400006,334457.08902400004,0.33445708902400006,0.11944543026318248,11.944543026318248
FAS19_ME_14,3.813,373522,786432,0.47495778401692706,47.495778401692704,5430624.778818001,5.430624778818001,465,8.562550699759619e-05,85.62550699759619,1387.5804414000002,645224.9052510001,0.6452249052510001,645224.9052510001,0.6452249052510001,0.11881227879482333,11.881227879482333
FAS15_ME_15,3.692,412862,786432,0.5249811808268229,52.49811808268229,5627665.772768,5.627665772768,489,8.6892153824459e-05,86.892153824459,1362.4452755173825,666235.739728,0.666235739728,666235.739728,0.666235739728,0.11838580445766382,11.838580445766382
PR20_ME_10,3.69,398869,786432,0.5071881612141927,50.71881612141927,5431040.1909,5.4310401909,400,7.365071624220743e-05,73.65071624220744,1606.6657597499998,642666.3038999999,0.6426663038999999,642666.3038999999,0.6426663038999999,0.11833208396741787,11.833208396741787
PR6_ME_23,3.704,370109,786432,0.47061793009440106,47.06179300944011,5077753.358144001,5.077753358144001,373,7.345768368244207e-05,73.45768368244207,1608.284744235925,599890.2096000001,0.5998902096000001,599890.2096000001,0.5998902096000001,0.11814087201337983,11.814087201337983
PR17_ME_17,3.69,514062,786432,0.6536636352539062,65.36636352539062,6999519.5982,6.9995195982,544,7.771961952073044e-05,77.71961952073043,1517.7946764705882,825680.304,0.825680304,825680.304,0.825680304,0.11796242476588427,11.796242476588427
PR20_ME_11,3.69,403502,786432,0.5130793253580729,51.30793253580729,5494123.5822,5.4941235822,399,7.26230478856883e-05,72.62304788568831,1622.4658105263159,647363.8584,0.6473638584,647363.8584,0.6473638584,0.11782841225074474,11.782841225074474
FAS15_ME_11,3.692,271597,786432,0.3453534444173177,34.535344441731766,3702101.7698080004,3.7021017698080003,348,9.400065736659857e-05,94.00065736659857,1253.334443310345,436160.38627200003,0.43616038627200004,436160.3862720001,0.4361603862720001,0.1178142615713723,11.78142615713723
PR6_ME_25,3.704,370083,786432,0.4705848693847656,47.05848693847656,5077396.648128001,5.077396648128001,408,8.03561408089767e-05,80.3561408089767,1463.9973573333334,597310.9217920001,0.5973109217920001,597310.9217920001,0.5973109217920001,0.11764117778984713,11.764117778984714
PR16_ME_05,3.616,458848,786432,0.5834554036458334,58.345540364583336,5999646.834688,5.999646834688001,500,8.333823869584508e-05,83.33823869584508,1409.377251328,704688.625664,0.704688625664,704688.625664,0.704688625664,0.11745501778366692,11.745501778366691
PR22_ME_25,3.652,332149,786432,0.4223492940266927,42.234929402669266,4429905.756496001,4.429905756496001,328,7.404220722281095e-05,74.04220722281096,1582.073300097561,518920.04243200005,0.5189200424320001,518920.04243200005,0.5189200424320001,0.1171401991275,11.71401991275
PR14_ME_04,3.652,368265,786432,0.4682731628417969,46.82731628417969,4911588.604560001,4.911588604560001,300,6.10800342116347e-05,61.0800342116347,1917.3420710400003,575202.6213120001,0.5752026213120001,575202.6213120001,0.5752026213120001,0.11711131929452975,11.711131929452975
PR24_ME_03,3.652,168474,786432,0.21422576904296875,21.422576904296875,2246955.2592960005,2.2469552592960005,206,9.167961807327771e-05,91.67961807327771,1275.7004719223303,262794.29721600004,0.26279429721600006,262794.29721600004,0.26279429721600006,0.11695573204173937,11.695573204173936
PR20_ME_06,3.652,294287,786432,0.3742052714029948,37.420527140299484,3924936.3248480004,3.9249363248480003,298,7.592479860460935e-05,75.92479860460935,1539.2718720536914,458703.01787200005,0.4587030178720001,458703.01787200005,0.4587030178720001,0.11686890688341653,11.686890688341652
PR10_ME_08,3.636,183402,786432,0.23320770263671875,23.320770263671875,2424665.4073920003,2.424665407392,185,7.629918727590058e-05,76.29918727590058,1530.3617396756758,283116.92184,0.28311692184000004,283116.92184,0.28311692184000004,0.1167653569753874,11.676535697538739
PR17_ME_15,3.69,424536,786432,0.539825439453125,53.9825439453125,5780524.6296,5.7805246295999995,475,8.217247229908767e-05,82.17247229908767,1420.8901995789472,674922.8448,0.6749228448,674922.8448,0.6749228448,0.1167580605649462,11.67580605649462
PR14_ME_08,3.652,263648,786432,0.3352457682291667,33.52457682291667,3516300.7953920006,3.5163007953920005,223,6.34189203302045e-05,63.4189203302045,1839.0849686098657,410115.94800000003,0.410115948,410115.94800000003,0.410115948,0.11663278310474572,11.663278310474572
FAS19_ME_12,3.658,499712,786432,0.6354166666666666,63.541666666666664,6686628.282368,6.686628282368,581,8.688983078841716e-05,86.88983078841716,1342.2189345197933,779829.2009559999,0.779829200956,779829.2009559999,0.779829200956,0.11662517610143441,11.662517610143441
PR6_ME_39,3.704,269244,786432,0.3423614501953125,34.23614501953125,3693924.2903040005,3.6939242903040004,289,7.823657911955094e-05,78.23657911955094,1488.2697633217995,430109.96160000004,0.43010996160000003,430109.96160000004,0.43010996160000003,0.11643713508936132,11.643713508936132
PR6_ME_18,3.704,352713,786432,0.4484977722167969,44.84977722167969,4839086.918208001,4.839086918208001,357,7.37742483311714e-05,73.7742483311714,1569.4164655686275,560281.678208,0.560281678208,560281.678208,0.560281678208,0.11578252006588924,11.578252006588924
FAS24_ME_12,3.769,336443,786432,0.4278093973795573,42.780939737955734,4779294.270923001,4.779294270923001,422,8.829755526196157e-05,88.29755526196158,1308.0040577654029,551977.712377,0.551977712377,551977.712377,0.551977712377,0.11549356057341063,11.549356057341063
FAS19_ME_25,3.665,287940,786432,0.3661346435546875,36.61346435546875,3867674.8665,3.8676748665,310,8.015151497998856e-05,80.15151497998856,1439.9778497580646,446393.133425,0.44639313342500003,446393.133425,0.44639313342500003,0.11541640619573522,11.541640619573522
PR11_ME_25,3.616,305440,786432,0.3883870442708333,38.83870442708333,3993767.2806400005,3.9937672806400006,273,6.835651173852369e-05,68.35651173852368,1687.2127784322347,460609.08851200005,0.46060908851200005,460609.08851200005,0.46060908851200005,0.1153319800942902,11.53319800942902
PR17_ME_37,3.69,434331,786432,0.5522804260253906,55.22804260253906,5913894.3291,5.9138943291,384,6.493183317640353e-05,64.93183317640352,1775.6954578124999,681867.0558,0.6818670558,681867.0558,0.6818670558,0.11529916123877872,11.529916123877872
PR1_ME_16,3.684,272384,786432,0.3463541666666667,34.63541666666667,3696756.424704,3.6967564247039997,276,7.466004472342247e-05,74.66004472342247,1544.1428337391305,426183.422112,0.426183422112,426183.422112,0.426183422112,0.11528577302631579,11.528577302631579
FAS6_ME_new_14,3.807,275058,786432,0.34975433349609375,34.975433349609375,3986484.0834419997,3.986484083442,417,0.00010460345288521883,104.60345288521883,1100.7222921582734,459001.19583,0.45900119583,459001.19583,0.45900119583,0.11513935242748802,11.513935242748802
PR22_ME_04,3.69,382136,786432,0.4859110514322917,48.59110514322917,5203201.9896,5.2032019896,357,6.861159738052849e-05,68.6115973805285,1675.6575277310924,598209.7374,0.5982097373999999,598209.7374,0.5982097373999999,0.11496953964033747,11.496953964033747
PR20_ME_20,3.69,517603,786432,0.658166249593099,65.8166249593099,7047734.2083,7.0477342083,507,7.193801369565193e-05,71.93801369565193,1597.1389881656803,809749.467,0.809749467,809749.467,0.809749467,0.11489500640452238,11.489500640452238
PR17_ME_31,3.69,488856,786432,0.621612548828125,62.1612548828125,6656312.1816,6.6563121816,391,5.87412352865358e-05,58.7412352865358,1953.5098764705883,763822.3617,0.7638223617000001,763822.3617,0.7638223617000001,0.11475158328833031,11.47515832883303
PR22_ME_03,3.69,336649,786432,0.4280713399251302,42.807133992513016,4583846.4489,4.5838464489,293,6.392011671122014e-05,63.92011671122014,1790.9121563139931,524737.2618,0.5247372618,524737.2618,0.5247372618,0.11447531405113337,11.447531405113336
FAS15_ME_10,3.692,368649,786432,0.4687614440917969,46.87614440917969,5025004.382736,5.025004382736,369,7.343277177384031e-05,73.43277177384032,1556.2087766720867,574241.038592,0.574241038592,574241.038592,0.574241038592,0.11427672392980857,11.427672392980858
PR20_ME_16,3.69,350859,786432,0.4461402893066406,44.61402893066406,4777331.2299,4.7773312299,331,6.92855454376624e-05,69.28554543766239,1645.3678785498491,544616.7678,0.5446167678,544616.7678,0.5446167678,0.11400021091093575,11.400021091093574
PR11_ME_10,3.616,299126,786432,0.38035837809244794,38.035837809244796,3911208.8514560005,3.9112088514560006,276,7.056641833310825e-05,70.56641833310826,1613.681819826087,445376.182272,0.445376182272,445376.182272,0.445376182272,0.11387174635437908,11.387174635437908
PR17_ME_13,3.69,455422,786432,0.5790990193684896,57.90990193684896,6201071.4942,6.2010714942,508,8.192132609261862e-05,81.92132609261863,1388.6813799212598,705450.141,0.7054501409999999,705450.141,0.7054501409999999,0.11376262016327714,11.376262016327713
PR22_ME_08,3.577,338070,786432,0.42987823486328125,42.987823486328125,4325581.64703,4.32558164703,341,7.883332874646696e-05,78.83332874646696,1441.8121459061583,491657.94175399997,0.49165794175399996,491657.94175399997,0.49165794175399996,0.11366285088886917,11.366285088886917
PR17_ME_30,3.729,430029,786432,0.5468101501464844,54.68101501464844,5979742.887789001,5.979742887789,352,5.8865407193142946e-05,58.86540719314295,1911.4845842812501,672842.573667,0.6728425736670001,672842.573667,0.6728425736670001,0.11252031839713135,11.252031839713135
